id,sku,supplier,warehouse,quantity,unit_price,date_ordered,promised_date,fulfilled_date,status
2147,ECU-500,Supplier A,IL,256,7200,2026-03-06,2026-03-24,2026-04-14,fulfilled
2148,TIR-500,Supplier D,IL,245,11400,2026-02-28,2026-03-17,2026-03-23,fulfilled
2149,PTO-500,Supplier C,NY,259,9504,2026-02-25,2026-03-18,2026-03-24,fulfilled
2150,FUE-500,Supplier A,FL,256,5760,2026-03-08,2026-03-27,2026-04-25,fulfilled
2151,ENG-100,Supplier A,NY,157,4480,2026-03-16,2026-04-20,2026-04-25,fulfilled
2152,TRN-100,Supplier C,IL,146,2772,2026-03-18,2026-04-20,2026-04-28,fulfilled
2153,HYD-100,Supplier A,FL,165,980,2026-03-30,2026-04-26,2026-05-06,fulfilled
2154,FAX-100,Supplier D,CA,150,1064,2026-03-29,2026-04-23,2026-04-23,fulfilled
2155,RAX-100,Supplier B,FL,152,1498,2026-03-27,2026-04-24,2026-05-11,fulfilled
2156,CAB-100,Supplier E,TX,152,1901.2,2026-03-22,2026-04-19,2026-05-10,fulfilled
2157,ECU-100,Supplier E,CA,174,407.4,2026-03-25,2026-04-18,2026-05-03,fulfilled
2158,TIR-100,Supplier B,NY,155,749,2026-04-03,2026-04-17,2026-05-01,fulfilled
2159,PTO-100,Supplier C,FL,173,554.4,2026-03-29,2026-04-19,2026-04-29,fulfilled
2160,FUE-100,Supplier E,CA,162,325.92,2026-04-04,2026-04-20,2026-05-19,fulfilled
2161,ENG-200,Supplier A,IL,179,9280,2026-03-15,2026-04-19,2026-05-06,fulfilled
2162,TRN-200,Supplier E,TX,189,5626,2026-03-20,2026-04-25,2026-05-16,fulfilled
2163,HYD-200,Supplier E,TX,167,1969.1,2026-03-29,2026-04-22,2026-05-12,fulfilled
2164,FAX-200,Supplier D,TX,214,2204,2026-03-29,2026-04-23,2026-04-25,fulfilled
2165,RAX-200,Supplier D,TX,209,2755,2026-03-26,2026-04-20,2026-05-02,fulfilled
2166,CAB-200,Supplier E,CA,190,3938.2,2026-03-24,2026-04-21,2026-05-08,fulfilled
2167,ECU-200,Supplier A,TX,202,870,2026-03-30,2026-04-17,2026-05-01,fulfilled
2168,TIR-200,Supplier B,TX,182,1551.5,2026-04-02,2026-04-16,2026-04-25,fulfilled
2169,PTO-200,Supplier C,TX,192,1148.4,2026-03-31,2026-04-21,2026-05-15,fulfilled
2170,FUE-200,Supplier E,IL,192,675.12,2026-04-04,2026-04-20,2026-04-27,fulfilled
2171,ENG-300,Supplier B,CA,166,24824,2026-03-16,2026-04-23,2026-04-28,fulfilled
2172,TRN-300,Supplier C,TX,190,14355,2026-03-15,2026-04-17,2026-04-24,fulfilled
2173,HYD-300,Supplier C,CA,180,5024.25,2026-03-27,2026-04-17,2026-05-08,fulfilled
2174,FAX-300,Supplier A,CA,199,5800,2026-03-27,2026-04-24,2026-05-04,fulfilled
2175,RAX-300,Supplier B,NY,175,7757.5,2026-03-19,2026-04-16,2026-04-21,fulfilled
2176,CAB-300,Supplier E,TX,190,9845.5,2026-03-25,2026-04-22,2026-05-19,fulfilled
2177,ECU-300,Supplier A,CA,192,2175,2026-03-29,2026-04-16,2026-04-26,fulfilled
2178,TIR-300,Supplier D,FL,185,3443.75,2026-04-03,2026-04-20,2026-04-25,fulfilled
2179,PTO-300,Supplier D,TX,180,2755,2026-04-01,2026-04-25,2026-04-29,fulfilled
2180,FUE-300,Supplier E,FL,193,1687.8,2026-03-31,2026-04-16,2026-05-04,fulfilled
2181,ENG-400,Supplier A,NY,141,42400,2026-03-16,2026-04-20,2026-05-09,fulfilled
2182,TRN-400,Supplier E,TX,149,25705,2026-03-18,2026-04-23,2026-05-09,fulfilled
2183,HYD-400,Supplier C,CA,125,9182.25,2026-04-01,2026-04-22,2026-04-23,fulfilled
2184,FAX-400,Supplier A,FL,136,10600,2026-03-21,2026-04-18,2026-04-26,fulfilled
2185,RAX-400,Supplier B,FL,148,14177.5,2026-03-24,2026-04-21,2026-04-27,fulfilled
2186,CAB-400,Supplier C,IL,144,18364.5,2026-03-16,2026-04-16,2026-05-10,fulfilled
2187,ECU-400,Supplier A,CA,142,3975,2026-04-02,2026-04-20,2026-04-25,fulfilled
2188,TIR-400,Supplier D,NY,140,6293.75,2026-04-01,2026-04-18,2026-04-29,fulfilled
2189,PTO-400,Supplier D,TX,148,5035,2026-03-30,2026-04-23,2026-05-05,fulfilled
2190,FUE-400,Supplier A,TX,134,3180,2026-04-03,2026-04-22,2026-04-29,fulfilled
2191,ENG-500,Supplier D,TX,164,72960,2026-03-11,2026-04-21,2026-05-06,fulfilled
2192,TRN-500,Supplier E,NY,182,46560,2026-03-18,2026-04-23,2026-05-11,fulfilled
2193,HYD-500,Supplier A,TX,178,16800,2026-03-26,2026-04-22,2026-04-24,fulfilled
2194,FAX-500,Supplier A,FL,172,19200,2026-03-28,2026-04-25,2026-05-12,fulfilled
2195,RAX-500,Supplier B,CA,175,25680,2026-03-25,2026-04-22,2026-04-24,fulfilled
2196,CAB-500,Supplier C,TX,170,33264,2026-03-26,2026-04-26,2026-05-15,fulfilled
2197,ECU-500,Supplier A,IL,166,7200,2026-03-29,2026-04-16,2026-04-30,fulfilled
2198,TIR-500,Supplier B,IL,176,12840,2026-04-12,2026-04-26,2026-05-03,fulfilled
2199,PTO-500,Supplier C,IL,189,9504,2026-03-29,2026-04-19,2026-04-29,fulfilled
2200,FUE-500,Supplier E,NY,150,5587.2,2026-04-04,2026-04-20,2026-04-28,fulfilled
2201,ENG-100,Supplier D,TX,161,4256,2026-04-10,2026-05-21,2026-06-07,fulfilled
2202,TRN-100,Supplier B,NY,165,2996,2026-04-25,2026-05-25,2026-05-27,fulfilled
2203,HYD-100,Supplier C,IL,193,970.2,2026-05-06,2026-05-27,2026-05-27,fulfilled
2204,FAX-100,Supplier D,CA,170,1064,2026-04-27,2026-05-22,2026-05-31,fulfilled
2205,RAX-100,Supplier D,TX,181,1330,2026-04-26,2026-05-21,2026-06-18,fulfilled
2206,CAB-100,Supplier E,IL,177,1901.2,2026-04-22,2026-05-20,2026-05-29,fulfilled
2207,ECU-100,Supplier A,FL,167,420,2026-05-09,2026-05-27,2026-05-29,fulfilled
2208,TIR-100,Supplier D,IL,168,665,2026-05-04,2026-05-21,2026-06-19,fulfilled
2209,PTO-100,Supplier C,CA,169,554.4,2026-04-27,2026-05-18,2026-05-28,fulfilled
2210,FUE-100,Supplier A,FL,174,336,2026-05-03,2026-05-22,2026-06-03,fulfilled
2211,ENG-200,Supplier A,CA,137,9280,2026-04-14,2026-05-19,2026-06-16,fulfilled
2212,TRN-200,Supplier B,CA,148,6206,2026-04-23,2026-05-23,2026-05-30,fulfilled
2213,HYD-200,Supplier C,FL,165,2009.7,2026-04-30,2026-05-21,2026-06-10,fulfilled
2214,FAX-200,Supplier A,CA,132,2320,2026-04-25,2026-05-23,2026-05-23,fulfilled
2215,RAX-200,Supplier B,TX,137,3103,2026-04-24,2026-05-22,2026-06-02,fulfilled
2216,CAB-200,Supplier C,TX,145,4019.4,2026-04-25,2026-05-26,2026-05-29,fulfilled
2217,ECU-200,Supplier E,CA,152,843.9,2026-04-24,2026-05-18,2026-05-23,fulfilled
2218,TIR-200,Supplier B,CA,137,1551.5,2026-05-07,2026-05-21,2026-05-27,fulfilled
2219,PTO-200,Supplier C,IL,146,1148.4,2026-04-29,2026-05-20,2026-06-12,fulfilled
2220,FUE-200,Supplier E,TX,146,675.12,2026-05-03,2026-05-19,2026-05-20,fulfilled
2221,ENG-300,Supplier A,CA,136,23200,2026-04-18,2026-05-23,2026-06-20,fulfilled
2222,TRN-300,Supplier C,IL,141,14355,2026-04-21,2026-05-24,2026-06-01,fulfilled
2223,HYD-300,Supplier E,TX,127,4922.75,2026-04-24,2026-05-18,2026-06-10,fulfilled
2224,FAX-300,Supplier A,TX,146,5800,2026-04-24,2026-05-22,2026-05-31,fulfilled
2225,RAX-300,Supplier D,IL,140,6887.5,2026-05-02,2026-05-27,2026-05-30,fulfilled
2226,CAB-300,Supplier E,NY,129,9845.5,2026-04-20,2026-05-18,2026-05-29,fulfilled
2227,ECU-300,Supplier A,FL,149,2175,2026-05-08,2026-05-26,2026-06-11,fulfilled
2228,TIR-300,Supplier B,IL,142,3878.75,2026-05-08,2026-05-22,2026-06-05,fulfilled
2229,PTO-300,Supplier D,IL,133,2755,2026-04-25,2026-05-19,2026-06-13,fulfilled
2230,FUE-300,Supplier E,NY,136,1687.8,2026-05-11,2026-05-27,2026-06-17,fulfilled
2231,ENG-400,Supplier A,TX,144,42400,2026-04-19,2026-05-24,2026-06-16,fulfilled
2232,TRN-400,Supplier C,FL,146,26235,2026-04-21,2026-05-24,2026-06-05,fulfilled
2233,HYD-400,Supplier C,CA,135,9182.25,2026-04-30,2026-05-21,2026-06-02,fulfilled
2234,FAX-400,Supplier A,IL,138,10600,2026-04-28,2026-05-26,2026-06-05,fulfilled
2235,RAX-400,Supplier D,TX,151,12587.5,2026-04-22,2026-05-17,2026-06-12,fulfilled
2236,CAB-400,Supplier C,NY,139,18364.5,2026-04-26,2026-05-27,2026-06-20,fulfilled
2237,ECU-400,Supplier C,CA,142,3935.25,2026-04-29,2026-05-20,2026-05-22,fulfilled
2238,TIR-400,Supplier B,IL,131,7088.75,2026-05-06,2026-05-20,2026-06-03,fulfilled
2239,PTO-400,Supplier D,TX,123,5035,2026-04-24,2026-05-18,2026-05-20,fulfilled
2240,FUE-400,Supplier E,IL,146,3084.6,2026-05-04,2026-05-20,2026-06-04,fulfilled
2241,ENG-500,Supplier D,TX,109,72960,2026-04-15,2026-05-26,2026-05-28,fulfilled
2242,TRN-500,Supplier B,NY,117,51360,2026-04-23,2026-05-23,2026-06-06,fulfilled
2243,HYD-500,Supplier A,CA,118,16800,2026-04-25,2026-05-22,2026-06-18,fulfilled
2244,FAX-500,Supplier D,NY,113,18240,2026-04-30,2026-05-25,2026-05-27,fulfilled
2245,RAX-500,Supplier D,IL,107,22800,2026-04-30,2026-05-25,2026-05-29,fulfilled
2246,CAB-500,Supplier C,FL,116,33264,2026-04-22,2026-05-23,2026-06-15,fulfilled
2247,ECU-500,Supplier A,TX,112,7200,2026-05-06,2026-05-24,2026-05-26,fulfilled
2248,TIR-500,Supplier D,TX,116,11400,2026-05-03,2026-05-20,2026-05-29,fulfilled
2249,PTO-500,Supplier C,FL,113,9504,2026-05-01,2026-05-22,2026-06-19,fulfilled
2250,FUE-500,Supplier E,IL,127,5587.2,2026-05-02,2026-05-18,2026-06-09,fulfilled
2251,ENG-100,Supplier B,FL,110,4793.6,2026-05-13,2026-06-20,2026-06-22,fulfilled
2252,TRN-100,Supplier B,IL,109,2996,2026-05-17,2026-06-16,2026-06-25,fulfilled
2253,HYD-100,Supplier A,TX,111,980,2026-05-25,2026-06-21,2026-07-02,fulfilled
2254,FAX-100,Supplier D,NY,106,1064,2026-05-28,2026-06-22,2026-07-10,fulfilled
2255,RAX-100,Supplier B,NY,107,1498,2026-05-21,2026-06-18,2026-06-26,fulfilled
2256,CAB-100,Supplier E,NY,104,1901.2,2026-05-26,2026-06-23,2026-07-20,fulfilled
2257,ECU-100,Supplier A,IL,113,420,2026-06-05,2026-06-23,2026-07-15,fulfilled
2258,TIR-100,Supplier B,IL,110,749,2026-06-06,2026-06-20,2026-06-29,fulfilled
2259,PTO-100,Supplier D,IL,106,532,2026-05-24,2026-06-17,2026-07-04,fulfilled
2260,FUE-100,Supplier E,IL,114,325.92,2026-06-01,2026-06-17,2026-07-12,fulfilled
2261,ENG-200,Supplier A,TX,128,9280,2026-05-19,2026-06-23,2026-07-05,fulfilled
2262,TRN-200,Supplier E,TX,129,5626,2026-05-13,2026-06-18,2026-07-06,fulfilled
2263,HYD-200,Supplier C,NY,129,2009.7,2026-06-03,2026-06-24,2026-07-17,fulfilled
2264,FAX-200,Supplier D,NY,141,2204,2026-05-31,2026-06-25,2026-07-18,fulfilled
2265,RAX-200,Supplier D,CA,123,2755,2026-05-27,2026-06-21,2026-07-07,fulfilled
2266,CAB-200,Supplier E,IL,125,3938.2,2026-05-25,2026-06-22,2026-06-23,fulfilled
2267,ECU-200,Supplier A,NY,123,870,2026-06-01,2026-06-19,2026-07-06,fulfilled
2268,TIR-200,Supplier B,IL,142,1551.5,2026-06-09,2026-06-23,2026-07-10,fulfilled
2269,PTO-200,Supplier C,IL,123,1148.4,2026-06-05,2026-06-26,2026-07-14,fulfilled
2270,FUE-200,Supplier E,TX,127,675.12,2026-06-04,2026-06-20,2026-06-25,fulfilled
2271,ENG-300,Supplier A,NY,132,23200,2026-05-12,2026-06-16,2026-06-29,fulfilled
2272,TRN-300,Supplier C,CA,136,14355,2026-05-18,2026-06-20,2026-07-18,fulfilled
2273,HYD-300,Supplier C,IL,147,5024.25,2026-05-31,2026-06-21,2026-07-15,fulfilled
2274,FAX-300,Supplier A,CA,135,5800,2026-05-21,2026-06-18,2026-07-15,fulfilled
2275,RAX-300,Supplier B,CA,144,7757.5,2026-05-25,2026-06-22,2026-07-06,fulfilled
2276,CAB-300,Supplier E,FL,137,9845.5,2026-05-23,2026-06-20,2026-07-12,fulfilled
2277,ECU-300,Supplier A,CA,161,2175,2026-06-02,2026-06-20,2026-07-15,fulfilled
2278,TIR-300,Supplier B,NY,136,3878.75,2026-06-04,2026-06-18,2026-06-25,fulfilled
2279,PTO-300,Supplier C,NY,135,2871,2026-05-27,2026-06-17,2026-06-18,fulfilled
2280,FUE-300,Supplier E,TX,142,1687.8,2026-06-09,2026-06-25,2026-07-04,fulfilled
2281,ENG-400,Supplier B,CA,201,45368,2026-05-18,2026-06-25,2026-06-29,fulfilled
2282,TRN-400,Supplier B,TX,198,28355,2026-05-18,2026-06-17,2026-06-25,fulfilled
2283,HYD-400,Supplier E,TX,196,8996.75,2026-05-28,2026-06-21,2026-07-11,fulfilled
2284,FAX-400,Supplier A,NY,198,10600,2026-05-20,2026-06-17,2026-07-12,fulfilled
2285,RAX-400,Supplier B,FL,203,14177.5,2026-05-20,2026-06-17,2026-06-21,fulfilled
2286,CAB-400,Supplier C,FL,187,18364.5,2026-05-17,2026-06-17,2026-06-23,fulfilled
2287,ECU-400,Supplier C,FL,217,3935.25,2026-06-03,2026-06-24,2026-07-23,fulfilled
2288,TIR-400,Supplier D,CA,229,6293.75,2026-05-31,2026-06-17,2026-07-12,fulfilled
2289,PTO-400,Supplier D,FL,215,5035,2026-05-23,2026-06-16,2026-07-07,fulfilled
2290,FUE-400,Supplier A,TX,214,3180,2026-05-28,2026-06-16,2026-07-15,fulfilled
2291,ENG-500,Supplier D,IL,129,72960,2026-05-08,2026-06-18,2026-06-30,fulfilled
2292,TRN-500,Supplier B,TX,145,51360,2026-05-22,2026-06-21,2026-06-22,fulfilled
2293,HYD-500,Supplier C,FL,141,16632,2026-05-30,2026-06-20,2026-07-18,fulfilled
2294,FAX-500,Supplier D,CA,152,18240,2026-05-24,2026-06-18,2026-07-17,fulfilled
2295,RAX-500,Supplier B,NY,138,25680,2026-05-21,2026-06-18,2026-06-20,fulfilled
2296,CAB-500,Supplier E,NY,156,32592,2026-05-26,2026-06-23,2026-07-18,fulfilled
2297,ECU-500,Supplier C,NY,135,7128,2026-05-26,2026-06-16,2026-07-11,fulfilled
2298,TIR-500,Supplier B,IL,146,12840,2026-06-05,2026-06-19,2026-07-05,fulfilled
2299,PTO-500,Supplier D,TX,139,9120,2026-05-30,2026-06-23,2026-07-21,fulfilled
2300,FUE-500,Supplier A,FL,138,5760,2026-06-06,2026-06-25,2026-07-15,fulfilled
2301,ENG-100,Supplier A,FL,149,4480,2026-06-16,2026-07-21,2026-08-05,fulfilled
2302,TRN-100,Supplier B,FL,124,2996,2026-06-24,2026-07-24,2026-07-24,fulfilled
2303,HYD-100,Supplier C,CA,145,970.2,2026-06-27,2026-07-18,2026-08-07,fulfilled
2304,FAX-100,Supplier D,CA,129,1064,2026-07-02,2026-07-27,2026-08-11,fulfilled
2305,RAX-100,Supplier B,CA,138,1498,2026-06-23,2026-07-21,2026-08-04,fulfilled
2306,CAB-100,Supplier C,TX,140,1940.4,2026-06-20,2026-07-21,2026-08-01,fulfilled
2307,ECU-100,Supplier A,IL,128,420,2026-07-03,2026-07-21,2026-07-23,fulfilled
2308,TIR-100,Supplier B,NY,143,749,2026-07-04,2026-07-18,2026-07-26,fulfilled
2309,PTO-100,Supplier D,TX,133,532,2026-06-29,2026-07-23,2026-08-16,fulfilled
2310,FUE-100,Supplier B,IL,154,359.52,2026-06-27,2026-07-19,2026-07-24,fulfilled
2311,ENG-200,Supplier A,NY,98,9280,2026-06-17,2026-07-22,2026-08-20,fulfilled
2312,TRN-200,Supplier C,NY,107,5742,2026-06-14,2026-07-17,2026-07-30,fulfilled
2313,HYD-200,Supplier E,FL,93,1969.1,2026-07-02,2026-07-26,2026-07-28,fulfilled
2314,FAX-200,Supplier D,NY,96,2204,2026-06-29,2026-07-24,2026-08-09,fulfilled
2315,RAX-200,Supplier D,CA,101,2755,2026-06-26,2026-07-21,2026-08-14,fulfilled
2316,CAB-200,Supplier E,CA,96,3938.2,2026-06-28,2026-07-26,2026-08-02,fulfilled
2317,ECU-200,Supplier A,TX,107,870,2026-07-07,2026-07-25,2026-08-19,fulfilled
2318,TIR-200,Supplier B,CA,97,1551.5,2026-07-04,2026-07-18,2026-07-20,fulfilled
2319,PTO-200,Supplier D,TX,102,1102,2026-06-27,2026-07-21,2026-08-16,fulfilled
2320,FUE-200,Supplier E,FL,104,675.12,2026-07-11,2026-07-27,2026-08-18,fulfilled
2321,ENG-300,Supplier A,CA,116,23200,2026-06-17,2026-07-22,2026-08-11,fulfilled
2322,TRN-300,Supplier C,FL,131,14355,2026-06-24,2026-07-27,2026-08-17,fulfilled
2323,HYD-300,Supplier E,FL,125,4922.75,2026-06-25,2026-07-19,2026-08-13,fulfilled
2324,FAX-300,Supplier A,CA,117,5800,2026-06-20,2026-07-18,2026-07-31,fulfilled
2325,RAX-300,Supplier D,CA,117,6887.5,2026-06-22,2026-07-17,2026-08-01,fulfilled
2326,CAB-300,Supplier C,TX,123,10048.5,2026-06-22,2026-07-23,2026-08-10,fulfilled
2327,ECU-300,Supplier A,TX,133,2175,2026-07-06,2026-07-24,2026-07-25,fulfilled
2328,TIR-300,Supplier D,FL,127,3443.75,2026-06-30,2026-07-17,2026-07-20,fulfilled
2329,PTO-300,Supplier C,IL,117,2871,2026-07-01,2026-07-22,2026-08-05,fulfilled
2330,FUE-300,Supplier B,TX,118,1861.8,2026-06-29,2026-07-21,2026-08-07,fulfilled
2331,ENG-400,Supplier A,TX,123,42400,2026-06-18,2026-07-23,2026-08-16,fulfilled
2332,TRN-400,Supplier B,CA,122,28355,2026-06-24,2026-07-24,2026-08-03,fulfilled
2333,HYD-400,Supplier E,IL,120,8996.75,2026-06-24,2026-07-18,2026-08-09,fulfilled
2334,FAX-400,Supplier D,IL,116,10070,2026-06-30,2026-07-25,2026-08-08,fulfilled
2335,RAX-400,Supplier D,IL,127,12587.5,2026-07-01,2026-07-26,2026-08-19,fulfilled
2336,CAB-400,Supplier C,TX,120,18364.5,2026-06-17,2026-07-18,2026-08-08,fulfilled
2337,ECU-400,Supplier A,NY,122,3975,2026-07-03,2026-07-21,2026-08-03,fulfilled
2338,TIR-400,Supplier D,TX,120,6293.75,2026-07-07,2026-07-24,2026-08-03,fulfilled
2339,PTO-400,Supplier C,FL,127,5247,2026-07-06,2026-07-27,2026-07-29,fulfilled
2340,FUE-400,Supplier B,NY,116,3402.6,2026-06-28,2026-07-20,2026-07-29,fulfilled
2341,ENG-500,Supplier D,NY,91,72960,2026-06-07,2026-07-18,2026-08-01,fulfilled
2342,TRN-500,Supplier E,NY,81,46560,2026-06-14,2026-07-20,2026-08-02,fulfilled
2343,HYD-500,Supplier E,NY,98,16296,2026-06-27,2026-07-21,2026-08-10,fulfilled
2344,FAX-500,Supplier D,CA,88,18240,2026-06-29,2026-07-24,2026-08-22,fulfilled
2345,RAX-500,Supplier D,IL,86,22800,2026-06-27,2026-07-22,2026-07-28,fulfilled
2346,CAB-500,Supplier E,FL,89,32592,2026-06-29,2026-07-27,2026-08-06,fulfilled
2347,ECU-500,Supplier A,CA,91,7200,2026-07-07,2026-07-25,2026-08-06,fulfilled
2348,TIR-500,Supplier B,IL,81,12840,2026-07-12,2026-07-26,2026-08-06,fulfilled
2349,PTO-500,Supplier D,FL,84,9120,2026-06-23,2026-07-17,2026-07-24,fulfilled
2350,FUE-500,Supplier E,TX,87,5587.2,2026-07-07,2026-07-23,2026-07-27,fulfilled
2351,ENG-100,Supplier A,NY,117,4480,2026-07-19,2026-08-23,2026-09-03,fulfilled
2352,TRN-100,Supplier B,CA,111,2996,2026-07-28,2026-08-27,2026-09-04,fulfilled
2353,HYD-100,Supplier E,IL,119,950.6,2026-08-01,2026-08-25,2026-09-06,fulfilled
2354,FAX-100,Supplier D,TX,118,1064,2026-07-25,2026-08-19,2026-09-06,fulfilled
2355,RAX-100,Supplier D,FL,101,1330,2026-07-28,2026-08-22,2026-09-04,fulfilled
2356,CAB-100,Supplier C,FL,108,1940.4,2026-07-27,2026-08-27,2026-08-29,fulfilled
2357,ECU-100,Supplier C,CA,108,415.8,2026-08-02,2026-08-23,2026-09-17,fulfilled
2358,TIR-100,Supplier D,TX,116,665,2026-08-03,2026-08-20,2026-09-17,fulfilled
2359,PTO-100,Supplier C,IL,119,554.4,2026-08-03,2026-08-24,2026-09-15,fulfilled
2360,FUE-100,Supplier E,IL,111,325.92,2026-08-11,2026-08-27,2026-09-15,fulfilled
2361,ENG-200,Supplier A,NY,195,9280,2026-07-15,2026-08-19,2026-09-08,fulfilled
2362,TRN-200,Supplier B,FL,192,6206,2026-07-26,2026-08-25,2026-09-03,fulfilled
2363,HYD-200,Supplier E,CA,195,1969.1,2026-07-30,2026-08-23,2026-09-21,fulfilled
2364,FAX-200,Supplier D,TX,225,2204,2026-07-25,2026-08-19,2026-08-23,fulfilled
2365,RAX-200,Supplier D,IL,191,2755,2026-07-24,2026-08-18,2026-09-14,fulfilled
2366,CAB-200,Supplier C,CA,190,4019.4,2026-07-20,2026-08-20,2026-08-23,fulfilled
2367,ECU-200,Supplier A,IL,187,870,2026-08-02,2026-08-20,2026-09-04,fulfilled
2368,TIR-200,Supplier B,TX,200,1551.5,2026-08-09,2026-08-23,2026-08-25,fulfilled
2369,PTO-200,Supplier C,FL,226,1148.4,2026-07-29,2026-08-19,2026-09-12,fulfilled
2370,FUE-200,Supplier A,FL,197,696,2026-08-06,2026-08-25,2026-08-28,fulfilled
2371,ENG-300,Supplier B,FL,114,24824,2026-07-19,2026-08-26,2026-09-01,fulfilled
2372,TRN-300,Supplier B,IL,118,15515,2026-07-23,2026-08-22,2026-08-30,fulfilled
2373,HYD-300,Supplier C,NY,121,5024.25,2026-07-28,2026-08-18,2026-08-26,fulfilled
2374,FAX-300,Supplier A,FL,110,5800,2026-07-24,2026-08-21,2026-09-18,fulfilled
2375,RAX-300,Supplier B,CA,121,7757.5,2026-07-24,2026-08-21,2026-08-25,fulfilled
2376,CAB-300,Supplier E,IL,110,9845.5,2026-07-29,2026-08-26,2026-09-07,fulfilled
2377,ECU-300,Supplier A,TX,115,2175,2026-08-08,2026-08-26,2026-09-04,fulfilled
2378,TIR-300,Supplier D,FL,112,3443.75,2026-08-04,2026-08-21,2026-09-09,fulfilled
2379,PTO-300,Supplier C,CA,127,2871,2026-07-30,2026-08-20,2026-09-15,fulfilled
2380,FUE-300,Supplier E,IL,114,1687.8,2026-08-04,2026-08-20,2026-08-28,fulfilled
2381,ENG-400,Supplier A,FL,184,42400,2026-07-18,2026-08-22,2026-09-10,fulfilled
2382,TRN-400,Supplier C,CA,164,26235,2026-07-22,2026-08-24,2026-09-07,fulfilled
2383,HYD-400,Supplier A,FL,177,9275,2026-07-25,2026-08-21,2026-09-11,fulfilled
2384,FAX-400,Supplier A,FL,195,10600,2026-07-30,2026-08-27,2026-08-30,fulfilled
2385,RAX-400,Supplier B,TX,178,14177.5,2026-07-28,2026-08-25,2026-09-11,fulfilled
2386,CAB-400,Supplier C,FL,197,18364.5,2026-07-24,2026-08-24,2026-09-21,fulfilled
2387,ECU-400,Supplier A,TX,189,3975,2026-08-03,2026-08-21,2026-08-24,fulfilled
2388,TIR-400,Supplier B,TX,203,7088.75,2026-08-04,2026-08-18,2026-09-01,fulfilled
2389,PTO-400,Supplier C,IL,182,5247,2026-08-04,2026-08-25,2026-09-04,fulfilled
2390,FUE-400,Supplier E,NY,182,3084.6,2026-08-03,2026-08-19,2026-08-19,fulfilled
2391,ENG-500,Supplier A,NY,160,76800,2026-07-13,2026-08-17,2026-09-11,fulfilled
2392,TRN-500,Supplier C,NY,137,47520,2026-07-22,2026-08-24,2026-08-26,fulfilled
2393,HYD-500,Supplier C,NY,140,16632,2026-08-04,2026-08-25,2026-08-27,fulfilled
2394,FAX-500,Supplier D,CA,150,18240,2026-07-24,2026-08-18,2026-09-03,fulfilled
2395,RAX-500,Supplier B,CA,140,25680,2026-07-30,2026-08-27,2026-09-02,fulfilled
2396,CAB-500,Supplier E,CA,137,32592,2026-07-20,2026-08-17,2026-08-28,fulfilled
2397,ECU-500,Supplier A,CA,132,7200,2026-08-09,2026-08-27,2026-08-29,fulfilled
2398,TIR-500,Supplier D,NY,138,11400,2026-08-03,2026-08-20,2026-09-18,fulfilled
2399,PTO-500,Supplier D,NY,131,9120,2026-08-01,2026-08-25,2026-09-15,fulfilled
2400,FUE-500,Supplier A,NY,144,5760,2026-07-30,2026-08-18,2026-09-12,fulfilled
2401,ENG-100,Supplier B,FL,153,4793.6,2026-08-18,2026-09-25,,placed
2402,TRN-100,Supplier B,IL,179,2996,2026-08-25,2026-09-24,,placed
2403,HYD-100,Supplier C,IL,165,970.2,2026-09-05,2026-09-26,,placed
2404,FAX-100,Supplier D,IL,161,1064,2026-09-01,2026-09-26,,placed
2405,RAX-100,Supplier D,TX,163,1330,2026-08-29,2026-09-23,,placed
2406,CAB-100,Supplier C,TX,150,1940.4,2026-08-25,2026-09-25,,placed
2407,ECU-100,Supplier E,TX,173,407.4,2026-09-01,2026-09-25,,placed
2408,TIR-100,Supplier B,FL,166,749,2026-09-06,2026-09-20,,placed
2409,PTO-100,Supplier C,NY,167,554.4,2026-08-26,2026-09-16,,placed
2410,FUE-100,Supplier A,TX,160,336,2026-08-28,2026-09-16,,placed
2411,ENG-200,Supplier B,NY,162,9929.6,2026-08-13,2026-09-20,2026-09-20,fulfilled
2412,TRN-200,Supplier E,NY,172,5626,2026-08-21,2026-09-26,,placed
2413,HYD-200,Supplier C,FL,170,2009.7,2026-08-28,2026-09-18,2026-09-21,fulfilled
2414,FAX-200,Supplier A,IL,150,2320,2026-08-26,2026-09-23,,placed
2415,RAX-200,Supplier B,IL,156,3103,2026-08-19,2026-09-16,2026-09-16,fulfilled
2416,CAB-200,Supplier E,FL,186,3938.2,2026-08-26,2026-09-23,,placed
2417,ECU-200,Supplier A,CA,178,870,2026-08-29,2026-09-16,,placed
2418,TIR-200,Supplier B,IL,190,1551.5,2026-09-04,2026-09-18,,placed
2419,PTO-200,Supplier C,NY,187,1148.4,2026-08-30,2026-09-20,,placed
2420,FUE-200,Supplier E,IL,178,675.12,2026-09-09,2026-09-25,,placed
2421,ENG-300,Supplier A,TX,172,23200,2026-08-17,2026-09-21,,placed
2422,TRN-300,Supplier B,IL,152,15515,2026-08-27,2026-09-26,,placed
2423,HYD-300,Supplier C,FL,162,5024.25,2026-09-02,2026-09-23,,placed
2424,FAX-300,Supplier D,FL,159,5510,2026-08-24,2026-09-18,,placed
2425,RAX-300,Supplier B,IL,150,7757.5,2026-08-20,2026-09-17,,placed
